lane,variant,truth,storage_codec,model_codec,pred,n
dino,clean,QPSK,none,bfp8,Broadband_FM,373
dino,clean,QPSK,none,bfp8,OFDM,10
dino,clean,QPSK,none,none,5G_Downlink,3
dino,clean,QPSK,none,none,802_11ax,13
dino,clean,QPSK,none,none,Broadband_FM,376
dino,clean,QPSK,none,none,OFDM,12
dino,clean,QPSK,none,sc16,802_11ax,26
dino,clean,QPSK,none,sc16,Broadband_FM,370
dino,clean,QPSK,none,sc16,OFDM,8
dino,clean,QPSK,sc16,bfp12,802_11ax,33
dino,clean,QPSK,sc16,bfp12,Broadband_FM,369
dino,clean,QPSK,sc16,bfp12,OFDM,2
dino,clean,QPSK,sc16,bfp8,802_11ax,21
dino,clean,QPSK,sc16,bfp8,Broadband_FM,373
dino,clean,QPSK,sc16,bfp8,OFDM,10
dino,clean,QPSK,sc16,none,5G_Downlink,3
dino,clean,QPSK,sc16,none,802_11ax,14
dino,clean,QPSK,sc16,none,Broadband_FM,376
dino,clean,QPSK,sc16,none,OFDM,11
dino,clean,QPSK,sc16,sc16,802_11ax,26
dino,clean,QPSK,sc16,sc16,Broadband_FM,370
dino,clean,QPSK,sc16,sc16,OFDM,8
gt,-10,16QAM,bfp12,bfp12,16QAM,95
gt,-10,16QAM,bfp12,bfp12,5G_Downlink,42
gt,-10,16QAM,bfp12,bfp12,802_11ax,46
gt,-10,16QAM,bfp12,bfp12,BPSK,4
gt,-10,16QAM,bfp12,bfp12,Bluetooth,3
gt,-10,16QAM,bfp12,bfp12,Broadband_FM,7
gt,-10,16QAM,bfp12,bfp12,NOISE,26
gt,-10,16QAM,bfp12,bfp12,Narrowband_FM,8
gt,-10,16QAM,bfp12,bfp12,OFDM,84
gt,-10,16QAM,bfp12,bfp12,QPSK,5
gt,-10,16QAM,bfp12,bfp8,16QAM,86
gt,-10,16QAM,bfp12,bfp8,5G_Downlink,68
gt,-10,16QAM,bfp12,bfp8,802_11ax,36
gt,-10,16QAM,bfp12,bfp8,BPSK,9
gt,-10,16QAM,bfp12,bfp8,Bluetooth,3
gt,-10,16QAM,bfp12,bfp8,Broadband_FM,15
gt,-10,16QAM,bfp12,bfp8,NOISE,29
gt,-10,16QAM,bfp12,bfp8,Narrowband_FM,9
gt,-10,16QAM,bfp12,bfp8,OFDM,65
gt,-10,16QAM,bfp12,none,16QAM,79
gt,-10,16QAM,bfp12,none,5G_Downlink,43
gt,-10,16QAM,bfp12,none,802_11ax,59
gt,-10,16QAM,bfp12,none,BPSK,3
gt,-10,16QAM,bfp12,none,Bluetooth,2
gt,-10,16QAM,bfp12,none,Broadband_FM,14
gt,-10,16QAM,bfp12,none,NOISE,45
gt,-10,16QAM,bfp12,none,Narrowband_FM,4
gt,-10,16QAM,bfp12,none,OFDM,69
gt,-10,16QAM,bfp12,none,QPSK,2
gt,-10,16QAM,bfp12,sc16,16QAM,74
gt,-10,16QAM,bfp12,sc16,5G_Downlink,60
gt,-10,16QAM,bfp12,sc16,802_11ax,62
gt,-10,16QAM,bfp12,sc16,BPSK,1
gt,-10,16QAM,bfp12,sc16,Bluetooth,1
gt,-10,16QAM,bfp12,sc16,Broadband_FM,5
gt,-10,16QAM,bfp12,sc16,NOISE,37
gt,-10,16QAM,bfp12,sc16,Narrowband_FM,5
gt,-10,16QAM,bfp12,sc16,OFDM,74
gt,-10,16QAM,bfp12,sc16,QPSK,1
gt,-10,16QAM,bfp8,bfp12,16QAM,97
gt,-10,16QAM,bfp8,bfp12,5G_Downlink,45
gt,-10,16QAM,bfp8,bfp12,802_11ax,48
gt,-10,16QAM,bfp8,bfp12,BPSK,4
gt,-10,16QAM,bfp8,bfp12,Bluetooth,3
gt,-10,16QAM,bfp8,bfp12,Broadband_FM,6
gt,-10,16QAM,bfp8,bfp12,NOISE,26
gt,-10,16QAM,bfp8,bfp12,Narrowband_FM,8
gt,-10,16QAM,bfp8,bfp12,OFDM,80
gt,-10,16QAM,bfp8,bfp12,QPSK,3
gt,-10,16QAM,bfp8,bfp8,16QAM,86
gt,-10,16QAM,bfp8,bfp8,5G_Downlink,67
gt,-10,16QAM,bfp8,bfp8,802_11ax,36
gt,-10,16QAM,bfp8,bfp8,BPSK,9
gt,-10,16QAM,bfp8,bfp8,Bluetooth,4
gt,-10,16QAM,bfp8,bfp8,Broadband_FM,15
gt,-10,16QAM,bfp8,bfp8,NOISE,29
gt,-10,16QAM,bfp8,bfp8,Narrowband_FM,8
gt,-10,16QAM,bfp8,bfp8,OFDM,66
gt,-10,16QAM,bfp8,none,16QAM,82
gt,-10,16QAM,bfp8,none,5G_Downlink,43
gt,-10,16QAM,bfp8,none,802_11ax,57
gt,-10,16QAM,bfp8,none,BPSK,4
gt,-10,16QAM,bfp8,none,Bluetooth,3
gt,-10,16QAM,bfp8,none,Broadband_FM,15
gt,-10,16QAM,bfp8,none,NOISE,41
gt,-10,16QAM,bfp8,none,Narrowband_FM,5
gt,-10,16QAM,bfp8,none,OFDM,69
gt,-10,16QAM,bfp8,none,QPSK,1
gt,-10,16QAM,bfp8,sc16,16QAM,68
gt,-10,16QAM,bfp8,sc16,5G_Downlink,59
gt,-10,16QAM,bfp8,sc16,802_11ax,64
gt,-10,16QAM,bfp8,sc16,BPSK,1
gt,-10,16QAM,bfp8,sc16,Bluetooth,1
gt,-10,16QAM,bfp8,sc16,Broadband_FM,4
gt,-10,16QAM,bfp8,sc16,NOISE,37
gt,-10,16QAM,bfp8,sc16,Narrowband_FM,5
gt,-10,16QAM,bfp8,sc16,OFDM,77
gt,-10,16QAM,bfp8,sc16,QPSK,4
gt,-10,16QAM,none,bfp12,16QAM,95
gt,-10,16QAM,none,bfp12,5G_Downlink,42
gt,-10,16QAM,none,bfp12,802_11ax,46
gt,-10,16QAM,none,bfp12,BPSK,4
gt,-10,16QAM,none,bfp12,Bluetooth,3
gt,-10,16QAM,none,bfp12,Broadband_FM,7
gt,-10,16QAM,none,bfp12,NOISE,26
gt,-10,16QAM,none,bfp12,Narrowband_FM,8
gt,-10,16QAM,none,bfp12,OFDM,84
gt,-10,16QAM,none,bfp12,QPSK,5
gt,-10,16QAM,none,bfp8,16QAM,86
gt,-10,16QAM,none,bfp8,5G_Downlink,67
gt,-10,16QAM,none,bfp8,802_11ax,36
gt,-10,16QAM,none,bfp8,BPSK,9
gt,-10,16QAM,none,bfp8,Bluetooth,4
gt,-10,16QAM,none,bfp8,Broadband_FM,15
gt,-10,16QAM,none,bfp8,NOISE,29
gt,-10,16QAM,none,bfp8,Narrowband_FM,8
gt,-10,16QAM,none,bfp8,OFDM,66
gt,-10,16QAM,none,none,16QAM,79
gt,-10,16QAM,none,none,5G_Downlink,43
gt,-10,16QAM,none,none,802_11ax,59
gt,-10,16QAM,none,none,BPSK,3
gt,-10,16QAM,none,none,Bluetooth,2
gt,-10,16QAM,none,none,Broadband_FM,14
gt,-10,16QAM,none,none,NOISE,46
gt,-10,16QAM,none,none,Narrowband_FM,4
gt,-10,16QAM,none,none,OFDM,68
gt,-10,16QAM,none,none,QPSK,2
gt,-10,16QAM,none,sc16,16QAM,75
gt,-10,16QAM,none,sc16,5G_Downlink,59
gt,-10,16QAM,none,sc16,802_11ax,62
gt,-10,16QAM,none,sc16,BPSK,1
gt,-10,16QAM,none,sc16,Bluetooth,1
gt,-10,16QAM,none,sc16,Broadband_FM,5
gt,-10,16QAM,none,sc16,NOISE,37
gt,-10,16QAM,none,sc16,Narrowband_FM,5
gt,-10,16QAM,none,sc16,OFDM,74
gt,-10,16QAM,none,sc16,QPSK,1
gt,-10,16QAM,sc16,bfp12,16QAM,95
gt,-10,16QAM,sc16,bfp12,5G_Downlink,42
gt,-10,16QAM,sc16,bfp12,802_11ax,46
gt,-10,16QAM,sc16,bfp12,BPSK,4
gt,-10,16QAM,sc16,bfp12,Bluetooth,3
gt,-10,16QAM,sc16,bfp12,Broadband_FM,7
gt,-10,16QAM,sc16,bfp12,NOISE,26
gt,-10,16QAM,sc16,bfp12,Narrowband_FM,8
gt,-10,16QAM,sc16,bfp12,OFDM,84
gt,-10,16QAM,sc16,bfp12,QPSK,5
gt,-10,16QAM,sc16,bfp8,16QAM,86
gt,-10,16QAM,sc16,bfp8,5G_Downlink,67
gt,-10,16QAM,sc16,bfp8,802_11ax,36
gt,-10,16QAM,sc16,bfp8,BPSK,9
gt,-10,16QAM,sc16,bfp8,Bluetooth,4
gt,-10,16QAM,sc16,bfp8,Broadband_FM,15
gt,-10,16QAM,sc16,bfp8,NOISE,29
gt,-10,16QAM,sc16,bfp8,Narrowband_FM,8
gt,-10,16QAM,sc16,bfp8,OFDM,66
gt,-10,16QAM,sc16,none,16QAM,79
gt,-10,16QAM,sc16,none,5G_Downlink,43
gt,-10,16QAM,sc16,none,802_11ax,59
gt,-10,16QAM,sc16,none,BPSK,3
gt,-10,16QAM,sc16,none,Bluetooth,2
gt,-10,16QAM,sc16,none,Broadband_FM,14
gt,-10,16QAM,sc16,none,NOISE,46
gt,-10,16QAM,sc16,none,Narrowband_FM,4
gt,-10,16QAM,sc16,none,OFDM,68
gt,-10,16QAM,sc16,none,QPSK,2
gt,-10,16QAM,sc16,sc16,16QAM,75
gt,-10,16QAM,sc16,sc16,5G_Downlink,59
gt,-10,16QAM,sc16,sc16,802_11ax,62
gt,-10,16QAM,sc16,sc16,BPSK,1
gt,-10,16QAM,sc16,sc16,Bluetooth,1
gt,-10,16QAM,sc16,sc16,Broadband_FM,5
gt,-10,16QAM,sc16,sc16,NOISE,37
gt,-10,16QAM,sc16,sc16,Narrowband_FM,5
gt,-10,16QAM,sc16,sc16,OFDM,74
gt,-10,16QAM,sc16,sc16,QPSK,1
gt,-10,5G_Downlink,bfp12,bfp12,16QAM,2
gt,-10,5G_Downlink,bfp12,bfp12,5G_Downlink,62
gt,-10,5G_Downlink,bfp12,bfp12,802_11ax,24
gt,-10,5G_Downlink,bfp12,bfp12,BPSK,1
gt,-10,5G_Downlink,bfp12,bfp12,Broadband_FM,4
gt,-10,5G_Downlink,bfp12,bfp12,NOISE,87
gt,-10,5G_Downlink,bfp12,bfp12,Narrowband_FM,1
gt,-10,5G_Downlink,bfp12,bfp12,OFDM,73
gt,-10,5G_Downlink,bfp12,bfp12,QPSK,2
gt,-10,5G_Downlink,bfp12,bfp8,5G_Downlink,57
gt,-10,5G_Downlink,bfp12,bfp8,802_11ax,21
gt,-10,5G_Downlink,bfp12,bfp8,BPSK,2
gt,-10,5G_Downlink,bfp12,bfp8,Bluetooth,2
gt,-10,5G_Downlink,bfp12,bfp8,Broadband_FM,6
gt,-10,5G_Downlink,bfp12,bfp8,NOISE,97
gt,-10,5G_Downlink,bfp12,bfp8,Narrowband_FM,1
gt,-10,5G_Downlink,bfp12,bfp8,OFDM,67
gt,-10,5G_Downlink,bfp12,bfp8,QPSK,3
gt,-10,5G_Downlink,bfp12,none,16QAM,3
gt,-10,5G_Downlink,bfp12,none,5G_Downlink,65
gt,-10,5G_Downlink,bfp12,none,802_11ax,25
gt,-10,5G_Downlink,bfp12,none,BPSK,4
gt,-10,5G_Downlink,bfp12,none,Bluetooth,1
gt,-10,5G_Downlink,bfp12,none,Broadband_FM,3
gt,-10,5G_Downlink,bfp12,none,NOISE,105
gt,-10,5G_Downlink,bfp12,none,Narrowband_FM,1
gt,-10,5G_Downlink,bfp12,none,OFDM,48
gt,-10,5G_Downlink,bfp12,none,QPSK,1
gt,-10,5G_Downlink,bfp12,sc16,16QAM,1
gt,-10,5G_Downlink,bfp12,sc16,5G_Downlink,57
gt,-10,5G_Downlink,bfp12,sc16,802_11ax,26
gt,-10,5G_Downlink,bfp12,sc16,BPSK,1
gt,-10,5G_Downlink,bfp12,sc16,Broadband_FM,1
gt,-10,5G_Downlink,bfp12,sc16,NOISE,109
gt,-10,5G_Downlink,bfp12,sc16,Narrowband_FM,1
gt,-10,5G_Downlink,bfp12,sc16,OFDM,60
gt,-10,5G_Downlink,bfp8,bfp12,16QAM,2
gt,-10,5G_Downlink,bfp8,bfp12,5G_Downlink,60
gt,-10,5G_Downlink,bfp8,bfp12,802_11ax,24
gt,-10,5G_Downlink,bfp8,bfp12,Broadband_FM,3
gt,-10,5G_Downlink,bfp8,bfp12,NOISE,91
gt,-10,5G_Downlink,bfp8,bfp12,Narrowband_FM,1
gt,-10,5G_Downlink,bfp8,bfp12,OFDM,75
gt,-10,5G_Downlink,bfp8,bfp8,5G_Downlink,56
gt,-10,5G_Downlink,bfp8,bfp8,802_11ax,21
gt,-10,5G_Downlink,bfp8,bfp8,BPSK,2
gt,-10,5G_Downlink,bfp8,bfp8,Bluetooth,2
gt,-10,5G_Downlink,bfp8,bfp8,Broadband_FM,6
gt,-10,5G_Downlink,bfp8,bfp8,NOISE,99
gt,-10,5G_Downlink,bfp8,bfp8,Narrowband_FM,1
gt,-10,5G_Downlink,bfp8,bfp8,OFDM,66
gt,-10,5G_Downlink,bfp8,bfp8,QPSK,3
gt,-10,5G_Downlink,bfp8,none,16QAM,3
gt,-10,5G_Downlink,bfp8,none,5G_Downlink,66
gt,-10,5G_Downlink,bfp8,none,802_11ax,23
gt,-10,5G_Downlink,bfp8,none,BPSK,5
gt,-10,5G_Downlink,bfp8,none,Broadband_FM,3
gt,-10,5G_Downlink,bfp8,none,NOISE,103
gt,-10,5G_Downlink,bfp8,none,Narrowband_FM,1
gt,-10,5G_Downlink,bfp8,none,OFDM,50
gt,-10,5G_Downlink,bfp8,none,QPSK,2
gt,-10,5G_Downlink,bfp8,sc16,16QAM,1
gt,-10,5G_Downlink,bfp8,sc16,5G_Downlink,55
gt,-10,5G_Downlink,bfp8,sc16,802_11ax,24
gt,-10,5G_Downlink,bfp8,sc16,BPSK,1
gt,-10,5G_Downlink,bfp8,sc16,Broadband_FM,1
gt,-10,5G_Downlink,bfp8,sc16,NOISE,110
gt,-10,5G_Downlink,bfp8,sc16,Narrowband_FM,1
gt,-10,5G_Downlink,bfp8,sc16,OFDM,63
gt,-10,5G_Downlink,none,bfp12,16QAM,2
gt,-10,5G_Downlink,none,bfp12,5G_Downlink,62
gt,-10,5G_Downlink,none,bfp12,802_11ax,24
gt,-10,5G_Downlink,none,bfp12,BPSK,1
gt,-10,5G_Downlink,none,bfp12,Broadband_FM,4
gt,-10,5G_Downlink,none,bfp12,NOISE,87
gt,-10,5G_Downlink,none,bfp12,Narrowband_FM,1
gt,-10,5G_Downlink,none,bfp12,OFDM,73
gt,-10,5G_Downlink,none,bfp12,QPSK,2
gt,-10,5G_Downlink,none,bfp8,5G_Downlink,56
gt,-10,5G_Downlink,none,bfp8,802_11ax,21
gt,-10,5G_Downlink,none,bfp8,BPSK,2
gt,-10,5G_Downlink,none,bfp8,Bluetooth,2
gt,-10,5G_Downlink,none,bfp8,Broadband_FM,6
gt,-10,5G_Downlink,none,bfp8,NOISE,99
gt,-10,5G_Downlink,none,bfp8,Narrowband_FM,1
gt,-10,5G_Downlink,none,bfp8,OFDM,66
gt,-10,5G_Downlink,none,bfp8,QPSK,3
gt,-10,5G_Downlink,none,none,16QAM,3
gt,-10,5G_Downlink,none,none,5G_Downlink,65
gt,-10,5G_Downlink,none,none,802_11ax,25
gt,-10,5G_Downlink,none,none,BPSK,4
gt,-10,5G_Downlink,none,none,Bluetooth,1
gt,-10,5G_Downlink,none,none,Broadband_FM,3
gt,-10,5G_Downlink,none,none,NOISE,104
gt,-10,5G_Downlink,none,none,Narrowband_FM,1
gt,-10,5G_Downlink,none,none,OFDM,49
gt,-10,5G_Downlink,none,none,QPSK,1
gt,-10,5G_Downlink,none,sc16,16QAM,1
gt,-10,5G_Downlink,none,sc16,5G_Downlink,56
gt,-10,5G_Downlink,none,sc16,802_11ax,25
gt,-10,5G_Downlink,none,sc16,BPSK,2
gt,-10,5G_Downlink,none,sc16,Broadband_FM,1
gt,-10,5G_Downlink,none,sc16,NOISE,109
gt,-10,5G_Downlink,none,sc16,Narrowband_FM,1
gt,-10,5G_Downlink,none,sc16,OFDM,61
gt,-10,5G_Downlink,sc16,bfp12,16QAM,2
gt,-10,5G_Downlink,sc16,bfp12,5G_Downlink,62
gt,-10,5G_Downlink,sc16,bfp12,802_11ax,24
gt,-10,5G_Downlink,sc16,bfp12,BPSK,1
gt,-10,5G_Downlink,sc16,bfp12,Broadband_FM,4
gt,-10,5G_Downlink,sc16,bfp12,NOISE,87
gt,-10,5G_Downlink,sc16,bfp12,Narrowband_FM,1
gt,-10,5G_Downlink,sc16,bfp12,OFDM,73
gt,-10,5G_Downlink,sc16,bfp12,QPSK,2
gt,-10,5G_Downlink,sc16,bfp8,5G_Downlink,56
gt,-10,5G_Downlink,sc16,bfp8,802_11ax,21
gt,-10,5G_Downlink,sc16,bfp8,BPSK,2
gt,-10,5G_Downlink,sc16,bfp8,Bluetooth,2
gt,-10,5G_Downlink,sc16,bfp8,Broadband_FM,6
gt,-10,5G_Downlink,sc16,bfp8,NOISE,99
gt,-10,5G_Downlink,sc16,bfp8,Narrowband_FM,1
gt,-10,5G_Downlink,sc16,bfp8,OFDM,66
gt,-10,5G_Downlink,sc16,bfp8,QPSK,3
gt,-10,5G_Downlink,sc16,none,16QAM,3
gt,-10,5G_Downlink,sc16,none,5G_Downlink,65
gt,-10,5G_Downlink,sc16,none,802_11ax,25
gt,-10,5G_Downlink,sc16,none,BPSK,4
gt,-10,5G_Downlink,sc16,none,Bluetooth,1
gt,-10,5G_Downlink,sc16,none,Broadband_FM,3
gt,-10,5G_Downlink,sc16,none,NOISE,104
gt,-10,5G_Downlink,sc16,none,Narrowband_FM,1
gt,-10,5G_Downlink,sc16,none,OFDM,49
gt,-10,5G_Downlink,sc16,none,QPSK,1
gt,-10,5G_Downlink,sc16,sc16,16QAM,1
gt,-10,5G_Downlink,sc16,sc16,5G_Downlink,56
gt,-10,5G_Downlink,sc16,sc16,802_11ax,25
gt,-10,5G_Downlink,sc16,sc16,BPSK,2
gt,-10,5G_Downlink,sc16,sc16,Broadband_FM,1
gt,-10,5G_Downlink,sc16,sc16,NOISE,109
gt,-10,5G_Downlink,sc16,sc16,Narrowband_FM,1
gt,-10,5G_Downlink,sc16,sc16,OFDM,61
gt,-10,802_11ax,bfp12,bfp12,5G_Downlink,13
gt,-10,802_11ax,bfp12,bfp12,802_11ax,10
gt,-10,802_11ax,bfp12,bfp12,Broadband_FM,2
gt,-10,802_11ax,bfp12,bfp12,NOISE,50
gt,-10,802_11ax,bfp12,bfp12,OFDM,19
gt,-10,802_11ax,bfp12,bfp12,QPSK,2
gt,-10,802_11ax,bfp12,bfp8,5G_Downlink,19
gt,-10,802_11ax,bfp12,bfp8,802_11ax,5
gt,-10,802_11ax,bfp12,bfp8,BPSK,1
gt,-10,802_11ax,bfp12,bfp8,Bluetooth,1
gt,-10,802_11ax,bfp12,bfp8,Broadband_FM,3
gt,-10,802_11ax,bfp12,bfp8,NOISE,50
gt,-10,802_11ax,bfp12,bfp8,OFDM,17
gt,-10,802_11ax,bfp12,none,16QAM,2
gt,-10,802_11ax,bfp12,none,5G_Downlink,15
gt,-10,802_11ax,bfp12,none,802_11ax,11
gt,-10,802_11ax,bfp12,none,BPSK,1
gt,-10,802_11ax,bfp12,none,Bluetooth,2
gt,-10,802_11ax,bfp12,none,NOISE,50
gt,-10,802_11ax,bfp12,none,Narrowband_FM,1
gt,-10,802_11ax,bfp12,none,OFDM,14
gt,-10,802_11ax,bfp12,sc16,5G_Downlink,17
gt,-10,802_11ax,bfp12,sc16,802_11ax,7
gt,-10,802_11ax,bfp12,sc16,NOISE,58
gt,-10,802_11ax,bfp12,sc16,OFDM,14
gt,-10,802_11ax,bfp8,bfp12,16QAM,1
gt,-10,802_11ax,bfp8,bfp12,5G_Downlink,14
gt,-10,802_11ax,bfp8,bfp12,802_11ax,10
gt,-10,802_11ax,bfp8,bfp12,BPSK,1
gt,-10,802_11ax,bfp8,bfp12,Broadband_FM,1
gt,-10,802_11ax,bfp8,bfp12,NOISE,49
gt,-10,802_11ax,bfp8,bfp12,OFDM,18
gt,-10,802_11ax,bfp8,bfp12,QPSK,2
gt,-10,802_11ax,bfp8,bfp8,5G_Downlink,20
gt,-10,802_11ax,bfp8,bfp8,802_11ax,5
gt,-10,802_11ax,bfp8,bfp8,BPSK,2
gt,-10,802_11ax,bfp8,bfp8,Bluetooth,1
gt,-10,802_11ax,bfp8,bfp8,Broadband_FM,3
gt,-10,802_11ax,bfp8,bfp8,NOISE,51
gt,-10,802_11ax,bfp8,bfp8,OFDM,14
gt,-10,802_11ax,bfp8,none,16QAM,2
gt,-10,802_11ax,bfp8,none,5G_Downlink,15
gt,-10,802_11ax,bfp8,none,802_11ax,11
gt,-10,802_11ax,bfp8,none,BPSK,1
gt,-10,802_11ax,bfp8,none,Bluetooth,1
gt,-10,802_11ax,bfp8,none,Broadband_FM,1
gt,-10,802_11ax,bfp8,none,NOISE,49
gt,-10,802_11ax,bfp8,none,OFDM,16
gt,-10,802_11ax,bfp8,sc16,5G_Downlink,16
gt,-10,802_11ax,bfp8,sc16,802_11ax,7
gt,-10,802_11ax,bfp8,sc16,NOISE,60
gt,-10,802_11ax,bfp8,sc16,OFDM,13
gt,-10,802_11ax,none,bfp12,5G_Downlink,13
gt,-10,802_11ax,none,bfp12,802_11ax,10
gt,-10,802_11ax,none,bfp12,Broadband_FM,2
gt,-10,802_11ax,none,bfp12,NOISE,50
gt,-10,802_11ax,none,bfp12,OFDM,19
gt,-10,802_11ax,none,bfp12,QPSK,2
gt,-10,802_11ax,none,bfp8,5G_Downlink,20
gt,-10,802_11ax,none,bfp8,802_11ax,5
gt,-10,802_11ax,none,bfp8,BPSK,2
gt,-10,802_11ax,none,bfp8,Bluetooth,1
gt,-10,802_11ax,none,bfp8,Broadband_FM,3
gt,-10,802_11ax,none,bfp8,NOISE,51
gt,-10,802_11ax,none,bfp8,OFDM,14
gt,-10,802_11ax,none,none,16QAM,2
gt,-10,802_11ax,none,none,5G_Downlink,15
gt,-10,802_11ax,none,none,802_11ax,11
gt,-10,802_11ax,none,none,BPSK,1
gt,-10,802_11ax,none,none,Bluetooth,2
gt,-10,802_11ax,none,none,NOISE,50
gt,-10,802_11ax,none,none,Narrowband_FM,1
gt,-10,802_11ax,none,none,OFDM,14
gt,-10,802_11ax,none,sc16,5G_Downlink,16
gt,-10,802_11ax,none,sc16,802_11ax,7
gt,-10,802_11ax,none,sc16,NOISE,59
gt,-10,802_11ax,none,sc16,OFDM,14
gt,-10,802_11ax,sc16,bfp12,5G_Downlink,13
gt,-10,802_11ax,sc16,bfp12,802_11ax,10
gt,-10,802_11ax,sc16,bfp12,Broadband_FM,2
gt,-10,802_11ax,sc16,bfp12,NOISE,50
gt,-10,802_11ax,sc16,bfp12,OFDM,19
gt,-10,802_11ax,sc16,bfp12,QPSK,2
gt,-10,802_11ax,sc16,bfp8,5G_Downlink,20
gt,-10,802_11ax,sc16,bfp8,802_11ax,5
gt,-10,802_11ax,sc16,bfp8,BPSK,2
gt,-10,802_11ax,sc16,bfp8,Bluetooth,1
gt,-10,802_11ax,sc16,bfp8,Broadband_FM,3
gt,-10,802_11ax,sc16,bfp8,NOISE,51
gt,-10,802_11ax,sc16,bfp8,OFDM,14
gt,-10,802_11ax,sc16,none,16QAM,2
gt,-10,802_11ax,sc16,none,5G_Downlink,15
gt,-10,802_11ax,sc16,none,802_11ax,11
gt,-10,802_11ax,sc16,none,BPSK,1
gt,-10,802_11ax,sc16,none,Bluetooth,2
gt,-10,802_11ax,sc16,none,NOISE,50
gt,-10,802_11ax,sc16,none,Narrowband_FM,1
gt,-10,802_11ax,sc16,none,OFDM,14
gt,-10,802_11ax,sc16,sc16,5G_Downlink,16
gt,-10,802_11ax,sc16,sc16,802_11ax,7
gt,-10,802_11ax,sc16,sc16,NOISE,59
gt,-10,802_11ax,sc16,sc16,OFDM,14
gt,-10,BPSK,bfp12,bfp12,16QAM,2
gt,-10,BPSK,bfp12,bfp12,5G_Downlink,60
gt,-10,BPSK,bfp12,bfp12,802_11ax,45
gt,-10,BPSK,bfp12,bfp12,BPSK,81
gt,-10,BPSK,bfp12,bfp12,Bluetooth,1
gt,-10,BPSK,bfp12,bfp12,Broadband_FM,21
gt,-10,BPSK,bfp12,bfp12,NOISE,35
gt,-10,BPSK,bfp12,bfp12,Narrowband_FM,3
gt,-10,BPSK,bfp12,bfp12,OFDM,70
gt,-10,BPSK,bfp12,bfp12,QPSK,2
gt,-10,BPSK,bfp12,bfp8,16QAM,4
gt,-10,BPSK,bfp12,bfp8,5G_Downlink,56
gt,-10,BPSK,bfp12,bfp8,802_11ax,39
gt,-10,BPSK,bfp12,bfp8,BPSK,91
gt,-10,BPSK,bfp12,bfp8,Bluetooth,3
gt,-10,BPSK,bfp12,bfp8,Broadband_FM,19
gt,-10,BPSK,bfp12,bfp8,NOISE,36
gt,-10,BPSK,bfp12,bfp8,Narrowband_FM,7
gt,-10,BPSK,bfp12,bfp8,OFDM,63
gt,-10,BPSK,bfp12,bfp8,QPSK,2
gt,-10,BPSK,bfp12,none,16QAM,4
gt,-10,BPSK,bfp12,none,5G_Downlink,60
gt,-10,BPSK,bfp12,none,802_11ax,38
gt,-10,BPSK,bfp12,none,BPSK,86
gt,-10,BPSK,bfp12,none,Bluetooth,1
gt,-10,BPSK,bfp12,none,Broadband_FM,19
gt,-10,BPSK,bfp12,none,NOISE,40
gt,-10,BPSK,bfp12,none,Narrowband_FM,5
gt,-10,BPSK,bfp12,none,OFDM,65
gt,-10,BPSK,bfp12,none,QPSK,2
gt,-10,BPSK,bfp12,sc16,16QAM,5
gt,-10,BPSK,bfp12,sc16,5G_Downlink,56
gt,-10,BPSK,bfp12,sc16,802_11ax,61
gt,-10,BPSK,bfp12,sc16,BPSK,79
gt,-10,BPSK,bfp12,sc16,Bluetooth,1
gt,-10,BPSK,bfp12,sc16,Broadband_FM,6
gt,-10,BPSK,bfp12,sc16,NOISE,45
gt,-10,BPSK,bfp12,sc16,Narrowband_FM,2
gt,-10,BPSK,bfp12,sc16,OFDM,63
gt,-10,BPSK,bfp12,sc16,QPSK,2
gt,-10,BPSK,bfp8,bfp12,16QAM,2
gt,-10,BPSK,bfp8,bfp12,5G_Downlink,62
gt,-10,BPSK,bfp8,bfp12,802_11ax,49
gt,-10,BPSK,bfp8,bfp12,BPSK,79
gt,-10,BPSK,bfp8,bfp12,Bluetooth,1
gt,-10,BPSK,bfp8,bfp12,Broadband_FM,18
gt,-10,BPSK,bfp8,bfp12,NOISE,35
gt,-10,BPSK,bfp8,bfp12,Narrowband_FM,3
gt,-10,BPSK,bfp8,bfp12,OFDM,69
gt,-10,BPSK,bfp8,bfp12,QPSK,2
gt,-10,BPSK,bfp8,bfp8,16QAM,4
gt,-10,BPSK,bfp8,bfp8,5G_Downlink,57
gt,-10,BPSK,bfp8,bfp8,802_11ax,39
gt,-10,BPSK,bfp8,bfp8,BPSK,90
gt,-10,BPSK,bfp8,bfp8,Bluetooth,3
gt,-10,BPSK,bfp8,bfp8,Broadband_FM,19
gt,-10,BPSK,bfp8,bfp8,NOISE,35
gt,-10,BPSK,bfp8,bfp8,Narrowband_FM,7
gt,-10,BPSK,bfp8,bfp8,OFDM,64
gt,-10,BPSK,bfp8,bfp8,QPSK,2
gt,-10,BPSK,bfp8,none,16QAM,6
gt,-10,BPSK,bfp8,none,5G_Downlink,63
gt,-10,BPSK,bfp8,none,802_11ax,40
gt,-10,BPSK,bfp8,none,BPSK,90
gt,-10,BPSK,bfp8,none,Bluetooth,1
gt,-10,BPSK,bfp8,none,Broadband_FM,20
gt,-10,BPSK,bfp8,none,NOISE,36
gt,-10,BPSK,bfp8,none,Narrowband_FM,5
gt,-10,BPSK,bfp8,none,OFDM,56
gt,-10,BPSK,bfp8,none,QPSK,3
