detector,file_stem,frame_number,attenuation_db,precision,recall,f1,iou,fp_area_fraction,mask_present
coherent_power,attenuation_dB_35,108,35,0.7748363800496502,0.027948318444603996,0.05395063939985355,0.02772316082630894,0.002485281860406722,True
cuda_dino,attenuation_dB_35,108,35,0.6955358690509096,0.12085757127297415,0.20593202177955106,0.11478496036912533,0.016189081698690277,True
finetuned_dino,attenuation_dB_35,108,35,0.9880022855855203,0.9993617953088699,0.9936495757210799,0.9873792982529513,0.003713599476289808,True
coherent_power,attenuation_dB_35,114,35,0.7733235020180068,0.05005318794875369,0.09402089484281685,0.049329446785862374,0.002627148051104574,True
cuda_dino,attenuation_dB_35,114,35,0.3431460319132129,0.05728473951720162,0.09817942304629146,0.05162391459848066,0.019635244263823955,True
finetuned_dino,attenuation_dB_35,114,35,0.9837393949887457,0.9989940130589915,0.9913080215576519,0.9827658420447231,0.00295683466666007,True
coherent_power,attenuation_dB_35,120,35,0.7471752206419697,0.019548652118855335,0.03810046609756517,0.01942019223674473,0.0023164827987953774,True
cuda_dino,attenuation_dB_35,120,35,0.738037790966406,0.11742060451318466,0.20260679894377945,0.11272258002573926,0.014595515577735188,True
finetuned_dino,attenuation_dB_35,120,35,0.9905553489796365,0.9991013635447752,0.9948100027531589,0.9896735994965006,0.003336044266325216,True
coherent_power,attenuation_dB_35,125,35,0.7569337563212615,0.5969629785600159,0.6674976282970134,0.5009354148044983,0.002998173433010283,True
cuda_dino,attenuation_dB_35,125,35,0.38930691740924184,0.8625537238193146,0.5364784549667012,0.36656683107080257,0.021162141381980314,True
finetuned_dino,attenuation_dB_35,125,35,0.7895494613124387,0.9984641490270879,0.8818018234821178,0.7885917201439975,0.004162418592433414,True
coherent_power,attenuation_dB_35,131,35,0.7357493172006696,0.024939425854657887,0.04824355746409848,0.02471802137433501,0.002123007998912778,True
cuda_dino,attenuation_dB_35,131,35,0.6396968841193637,0.10823509736659254,0.1851442544286101,0.10201596180875479,0.014449100895023177,True
finetuned_dino,attenuation_dB_35,131,35,0.9908253066315571,0.9963645558128283,0.9935872109529642,0.9872561455561233,0.0021867123954127173,True
coherent_power,attenuation_dB_35,136,35,0.7389744123153734,0.3905359596885021,0.5110109450112088,0.34319321777355544,0.002932955180736034,True
cuda_dino,attenuation_dB_35,136,35,0.5165840160988932,0.7902244617498855,0.62475463388841,0.4542859400100071,0.015722486379299263,True
finetuned_dino,attenuation_dB_35,136,35,0.8564814814814815,1.0,0.9226932668329177,0.8564814814814815,0.0035627117125364986,True
coherent_power,attenuation_dB_35,142,35,0.8387946237071636,0.04941192821284577,0.09332617428310067,0.048947110420425745,0.0035432703791081926,True
cuda_dino,attenuation_dB_35,142,35,0.42780849865679493,0.06505640659920711,0.11293838671981149,0.05984880722760085,0.03246614132643868,True
finetuned_dino,attenuation_dB_35,142,35,0.9951539199014688,0.9981813153491088,0.9966653186835367,0.9933528036485536,0.0018136704394503833,True
coherent_power,attenuation_dB_35,148,35,0.6587774794046698,0.006609059992036617,0.013086828858112246,0.006586512711368856,0.0024557332543690235,True
cuda_dino,attenuation_dB_35,148,35,0.21329418045915643,0.00437803421332369,0.008579957905588248,0.004308462164800026,0.011583907003802341,True
finetuned_dino,attenuation_dB_35,148,35,0.9996645812369661,0.31300113606060936,0.4767339399262936,0.3129682676073186,7.53392888495232e-05,True
coherent_power,attenuation_dB_35,153,35,0.7687312022570599,0.017444360691541278,0.0341145794883758,0.017353289836951655,0.002422212657392251,True
cuda_dino,attenuation_dB_35,153,35,0.1983525535420099,0.009090008600778902,0.017383379756390125,0.008767897726114178,0.016956046137171554,True
finetuned_dino,attenuation_dB_35,153,35,0.9916313921861772,0.9975284840402401,0.9945711968117299,0.9892010191650465,0.0038854643824068583,True
coherent_power,attenuation_dB_35,159,35,0.8622673113997661,0.0342616964204985,0.06590470715125134,0.03407521200994167,0.0023877777339452355,True
cuda_dino,attenuation_dB_35,159,35,0.37211103851050503,0.03468552527150162,0.06345612514552773,0.03276771880538795,0.025535743246501066,True
finetuned_dino,attenuation_dB_35,159,35,0.994490691879672,0.9999020484433238,0.9971890288843093,0.9943938165882583,0.002416816793123551,True
coherent_power,attenuation_dB_35,165,35,0.76030659597654,0.0520124840013134,0.09736428857586597,0.05117337385777766,0.004834735808459899,True
cuda_dino,attenuation_dB_35,165,35,0.3273128649741936,0.04446127145164209,0.0782881040576925,0.04073873103611303,0.026941995024983748,True
finetuned_dino,attenuation_dB_35,165,35,0.9967114201567919,0.9893328128874027,0.9930084099176999,0.9861139057144884,0.0009624522601945354,True
coherent_power,attenuation_dB_35,170,35,0.7295857824875127,0.0325705852061194,0.06235737678238483,0.03218208354584772,0.002211381834939156,True
cuda_dino,attenuation_dB_35,170,35,0.595381661269866,0.10351921982373102,0.1763724921209806,0.09671519614557232,0.01288712722565573,True
finetuned_dino,attenuation_dB_35,170,35,0.9882930513595166,0.9994530093111613,0.993841702223578,0.9877587894667634,0.002168729404405071,True
coherent_power,attenuation_dB_35,176,35,0.8055160060625546,0.03530912216913992,0.0676527427934409,0.03501065480913668,0.0019929619193430497,True
cuda_dino,attenuation_dB_35,176,35,0.5794394205785813,0.09720200598736091,0.16647716742451996,0.09079634268348641,0.016492942387422008,True
finetuned_dino,attenuation_dB_35,176,35,0.9925857812515617,0.9996637897538417,0.9961122122274736,0.992254537170628,0.001745636027593192,True
coherent_power,attenuation_dB_35,182,35,0.8113704502787974,0.05353702683414744,0.10044626209963456,0.05287887365095597,0.0032356642099586556,True
cuda_dino,attenuation_dB_35,182,35,0.2719351614445265,0.03470745713451093,0.06155816176458534,0.03175651729670796,0.024157174840259508,True
finetuned_dino,attenuation_dB_35,182,35,0.995853764796396,0.9931417066325493,0.9944958867259782,0.9890520323062633,0.0010749499414100614,True
coherent_power,attenuation_dB_35,187,35,0.7528944571844063,0.0670088210111308,0.12306468644149147,0.06556682350878218,0.0028563251633324915,True
cuda_dino,attenuation_dB_35,187,35,0.3326960776371855,0.10222317357280819,0.15639339393085486,0.08483013318351565,0.026628863926513955,True
finetuned_dino,attenuation_dB_35,187,35,0.9883188686364904,0.9995984415549936,0.9939266545782728,0.9879266348733625,0.0015344073610176051,True
coherent_power,attenuation_dB_35,193,35,0.8346799029020687,0.06295659334453145,0.11708214503217415,0.06218122831182923,0.0033024726205261377,True
cuda_dino,attenuation_dB_35,193,35,0.46074722426311204,0.09196905822897347,0.15333178934419694,0.08303158545721896,0.02850780058073724,True
finetuned_dino,attenuation_dB_35,193,35,0.9936995226773626,0.9974795136472449,0.9955859302549704,0.9912106572817124,0.0016749994451247697,True
coherent_power,attenuation_dB_35,199,35,0.7991461086744285,0.05199571466494748,0.09763865880591462,0.051324980534259705,0.0032912141963458543,True
cuda_dino,attenuation_dB_35,199,35,0.23394172605857338,0.029626644923963746,0.052592869356814904,0.02700661229449471,0.024432681012005387,True
finetuned_dino,attenuation_dB_35,199,35,0.9893909405573743,1.0,0.9946671821881056,0.9893909405573743,0.002700495687802642,True
coherent_power,attenuation_dB_35,204,35,0.7997159256283981,0.0460674654644907,0.08711659787427385,0.04554203239855809,0.004585258406218232,True
cuda_dino,attenuation_dB_35,204,35,0.22976106109521685,0.017612137291643473,0.032716425050658075,0.01663025375053036,0.02346496593907041,True
finetuned_dino,attenuation_dB_35,204,35,0.9918098773810237,0.9997625872357777,0.9957703540023994,0.9915763371167978,0.003281086495410477,True
coherent_power,attenuation_dB_35,210,35,0.8771319976316443,0.2231844756447827,0.3558289814197827,0.21641847313854853,0.0026630259973100664,True
cuda_dino,attenuation_dB_35,210,35,0.47072554599814537,0.28616833603055886,0.3559461885576635,0.21650519349204891,0.02740768307631041,True
finetuned_dino,attenuation_dB_35,210,35,0.9940494740942735,0.9920832786598435,0.9930654031479325,0.9862263212054747,0.000505863169394202,True
coherent_power,attenuation_dB_35,215,35,0.8130147210212065,0.21527919750310068,0.3404185389928771,0.20512312712043246,0.0029359137963501,True
cuda_dino,attenuation_dB_35,215,35,0.29153164649059476,0.17748838096795735,0.22064507657345694,0.12400284713774576,0.025576252132583452,True
finetuned_dino,attenuation_dB_35,215,35,0.9845689596049654,0.978315683308119,0.9814323607427056,0.9635416666666666,0.0009092018500843335,True
coherent_power,attenuation_dB_35,221,35,0.8355847520355293,0.17353374934547744,0.28738380025377985,0.1678039716641505,0.002945377501840861,True
cuda_dino,attenuation_dB_35,221,35,0.2550332353317142,0.11501102480220207,0.15853040792205084,0.08608907179572926,0.028979108455611944,True
finetuned_dino,attenuation_dB_35,221,35,0.9952570592327807,0.9964427598995038,0.9958495566299072,0.99173342321861,0.0004096096877560061,True
coherent_power,attenuation_dB_35,227,35,0.695037491912989,0.8764259826407927,0.7752632201585236,0.6330039506602142,0.005563739295645388,True
cuda_dino,attenuation_dB_35,227,35,0.27431909711720603,0.9218835675979298,0.42282177656054004,0.26808750607681087,0.03528409918757487,True
finetuned_dino,attenuation_dB_35,227,35,0.9157230392156863,0.9993313094298745,0.9557020713294494,0.9151622780159216,0.0013306613040325985,True
coherent_power,attenuation_dB_35,232,35,0.8172793547386381,0.14788099915801292,0.2504456116167978,0.14314822864594653,0.0029356304461593415,True
cuda_dino,attenuation_dB_35,232,35,0.21925907622796026,0.0871667134437272,0.1247420661816758,0.0665199511662276,0.02755953913758587,True
finetuned_dino,attenuation_dB_35,232,35,0.9890396829705228,0.8522359434933109,0.9155556672278199,0.8442624849976135,0.0008385735527441582,True
coherent_power,attenuation_dB_35,238,35,0.8517846042111612,0.7051426416863259,0.7715577558859766,0.6280781693912191,0.004771709534640915,True
cuda_dino,attenuation_dB_35,238,35,0.42471576918674453,0.812948064057556,0.5579412649233115,0.38690606100287606,0.04282332389268934,True
finetuned_dino,attenuation_dB_35,238,35,0.9714335248662572,0.999245902140517,0.9851434542034103,0.9707218801354268,0.0011427452716363173,True
coherent_power,attenuation_dB_35,244,35,0.7828155308243301,0.635951475456018,0.7017821666755718,0.5405735067422961,0.003907364920823319,True
cuda_dino,attenuation_dB_35,244,35,0.24556885114332483,0.4767765335587013,0.3241703154133235,0.1934386998839182,0.0324378354266713,True
finetuned_dino,attenuation_dB_35,244,35,0.9873607273375523,0.9751743080498627,0.9812296817283928,0.9631510303451873,0.00027645162447497584,True
coherent_power,attenuation_dB_35,249,35,0.793741946611743,0.6365189657136349,0.7064890028762749,0.5461793556044263,0.003970527975337375,True
cuda_dino,attenuation_dB_35,249,35,0.24364997451852868,0.4628984752575139,0.319256808890909,0.18994978565418877,0.03449431579144738,True
finetuned_dino,attenuation_dB_35,249,35,0.9835772620684079,0.989691308805103,0.9866248134449419,0.9736026957586623,0.00039668170189926746,True
coherent_power,attenuation_dB_35,255,35,0.6860425946026875,0.6251044455433726,0.6541574096380168,0.4860578899216378,0.00323596317066523,True
cuda_dino,attenuation_dB_35,255,35,0.22554861299767576,0.6370922360725065,0.33315201883292916,0.19986946776014167,0.02474501069299108,True
finetuned_dino,attenuation_dB_35,255,35,0.95866493120119,0.879167164026397,0.9171966590466364,0.8470574705089869,0.00042879984074802133,True
coherent_power,attenuation_dB_35,261,35,0.8507192455382901,0.7044963999143229,0.7707338176181119,0.6269869200539621,0.0029300044088697557,True
cuda_dino,attenuation_dB_35,261,35,0.23452018137218464,0.2859061176741964,0.25767627306779917,0.14789230559438177,0.022118155366383323,True
finetuned_dino,attenuation_dB_35,261,35,0.981372786805724,1.0,0.9905988346472115,0.981372786805724,0.00044986872971051025,True
coherent_power,attenuation_dB_35,266,35,0.7223918137455124,0.8445955286340844,0.7787285567792732,0.6376375711574953,0.005002026801815193,True
cuda_dino,attenuation_dB_35,266,35,0.2464465945740846,0.8162442034358388,0.37858727045403545,0.2334922278302633,0.03846352734787995,True
finetuned_dino,attenuation_dB_35,266,35,0.9817989812399056,0.9931132419287949,0.98742370191737,0.9751598015745699,0.00028373288669451574,True
coherent_power,attenuation_dB_35,272,35,0.6351083452567705,0.546066283275034,0.5872311260230958,0.415659728098381,0.004089915933262898,True
cuda_dino,attenuation_dB_35,272,35,0.21513059104448218,0.5181271121124088,0.30402678726735083,0.17926390876037804,0.024642482569503646,True
finetuned_dino,attenuation_dB_35,272,35,0.9720230190349712,0.9763739847038596,0.9741936437983406,0.9496857159333372,0.00036634764536620464,True
coherent_power,attenuation_dB_35,278,35,0.7164635530996897,0.6825602861428407,0.6991011219357269,0.5373985124623858,0.0036201489733150042,True
cuda_dino,attenuation_dB_35,278,35,0.2401003132073628,0.6379370024229837,0.34888921316143384,0.21130575606586824,0.027059014091694204,True
finetuned_dino,attenuation_dB_35,278,35,0.9648441926345609,0.9824333679473867,0.9735593414132174,0.9484808822300816,0.00047974850508664856,True
coherent_power,attenuation_dB_35,283,35,0.674546302578019,0.6809271069640029,0.6777216861567299,0.5125408766531888,0.00295430043066468,True
cuda_dino,attenuation_dB_35,283,35,0.21756306677658696,0.7059881008432136,0.3326224722839814,0.19948839825112027,0.022831694364716673,True
finetuned_dino,attenuation_dB_35,283,35,0.9714718019257221,0.7557462654624835,0.8501372237469306,0.7393379812825828,0.00019957068247015004,True
coherent_power,attenuation_dB_35,289,35,0.6694525145593717,0.6203166486380175,0.6439486260072863,0.474870376120976,0.004827446446091158,True
cuda_dino,attenuation_dB_35,289,35,0.22770821647637832,0.6187801160389419,0.3329078764631969,0.19969374923139785,0.03307722054399395,True
finetuned_dino,attenuation_dB_35,289,35,0.9743976986695433,0.9992870488740289,0.9866854389435739,0.973720774243005,0.00041383094308507093,True
coherent_power,attenuation_dB_35,294,35,0.0,nan,nan,0.0,0.0010324478149414062,True
cuda_dino,attenuation_dB_35,294,35,0.0,nan,nan,0.0,0.0021547317504882813,True
finetuned_dino,attenuation_dB_35,294,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,300,35,0.0,nan,nan,0.0,0.001081085205078125,True
cuda_dino,attenuation_dB_35,300,35,0.0,nan,nan,0.0,0.0022037506103515627,True
finetuned_dino,attenuation_dB_35,300,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,306,35,0.0,nan,nan,0.0,0.0011651992797851562,True
cuda_dino,attenuation_dB_35,306,35,0.0,nan,nan,0.0,0.0023529052734375,True
finetuned_dino,attenuation_dB_35,306,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,311,35,0.0,nan,nan,0.0,0.00128021240234375,True
cuda_dino,attenuation_dB_35,311,35,0.0,nan,nan,0.0,0.0016557693481445313,True
finetuned_dino,attenuation_dB_35,311,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,317,35,0.0,nan,nan,0.0,0.0011419296264648438,True
cuda_dino,attenuation_dB_35,317,35,0.0,nan,nan,0.0,0.00216522216796875,True
finetuned_dino,attenuation_dB_35,317,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,323,35,0.0,nan,nan,0.0,0.0010959625244140625,True
cuda_dino,attenuation_dB_35,323,35,0.0,nan,nan,0.0,0.005652427673339844,True
finetuned_dino,attenuation_dB_35,323,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,328,35,0.0,nan,nan,0.0,0.0012746810913085937,True
cuda_dino,attenuation_dB_35,328,35,0.0,nan,nan,0.0,0.0034898757934570313,True
finetuned_dino,attenuation_dB_35,328,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_35,334,35,0.0,nan,nan,0.0,0.0010097503662109375,True
cuda_dino,attenuation_dB_35,334,35,0.0,nan,nan,0.0,0.0022436141967773437,True
finetuned_dino,attenuation_dB_35,334,35,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_40,1,40,0.0,nan,nan,0.0,0.0011735916137695312,True
cuda_dino,attenuation_dB_40,1,40,0.0,nan,nan,0.0,0.006401443481445312,True
finetuned_dino,attenuation_dB_40,1,40,nan,nan,nan,nan,0.0,True
coherent_power,attenuation_dB_40,7,40,0.8142458864046357,0.017390563211398962,0.034053809362682784,0.017321842034569258,0.0019252768222847109,True
cuda_dino,attenuation_dB_40,7,40,0.24944900289439442,0.01096790539159999,0.02101194643452276,0.010617520604364553,0.016014699641517763,True
finetuned_dino,attenuation_dB_40,7,40,0.9921900666577874,0.9132503365444676,0.9510850203118331,0.9067322316195563,0.003488501881932597,True
coherent_power,attenuation_dB_40,12,40,0.623767307500747,0.0029854873467208267,0.005942532427940152,0.0029801209466524085,0.0012008011699624849,True
cuda_dino,attenuation_dB_40,12,40,0.40004567886600767,0.06597107004595991,0.11326391836203477,0.06003167028199566,0.06597571056145482,True
finetuned_dino,attenuation_dB_40,12,40,0.993165510182037,0.9205441768217099,0.9554769286345226,0.914749472585084,0.004224264004578114,True
coherent_power,attenuation_dB_40,18,40,0.767816091954023,0.020681046254542812,0.04027722953759971,0.020552513929353502,0.0018788945204738733,True
cuda_dino,attenuation_dB_40,18,40,0.6065998926846718,0.06719977808122822,0.12099554197220534,0.06439342996514356,0.013093476428617138,True
finetuned_dino,attenuation_dB_40,18,40,0.985982216119363,0.9722139204493855,0.9790496650723273,0.9589591497040707,0.004152666938847999,True
coherent_power,attenuation_dB_40,24,40,0.7932798109055342,0.10948652616303596,0.19241623708155609,0.10644941663499424,0.0020757874180887532,True
cuda_dino,attenuation_dB_40,24,40,0.37297518801825547,0.13054519683444982,0.1933988009182683,0.1070511859598953,0.01596729647564239,True
finetuned_dino,attenuation_dB_40,24,40,0.9397395511053609,0.9396391227803745,0.9396893342595745,0.8862396320453684,0.0043838093082850214,True
coherent_power,attenuation_dB_40,30,40,0.5200633579725449,0.0016857836241096153,0.0033606736359418072,0.00168316510226296,0.0012513387535069147,True
cuda_dino,attenuation_dB_40,30,40,0.396830919555227,0.1288310930381415,0.19451343217824774,0.10773463267185668,0.15750693123280957,True
finetuned_dino,attenuation_dB_40,30,40,0.9906809937842912,0.9301717616695591,0.9594733199871482,0.9221035254716365,0.007037920107045216,True
coherent_power,attenuation_dB_40,35,40,0.755016583747927,0.013307504114065574,0.026154031750773375,0.013250290129767132,0.0015251378018399733,True
cuda_dino,attenuation_dB_40,35,40,0.7439688099903026,0.1098798955918847,0.19147939121044802,0.10587625613987653,0.013356376877579106,True
finetuned_dino,attenuation_dB_40,35,40,0.9406737307148034,0.9957843615817888,0.9674448356232559,0.9369425179401534,0.022182250482912984,True
coherent_power,attenuation_dB_40,41,40,0.7873781733052184,0.40400916673056114,0.5340127245087551,0.3642683217218309,0.0024984884398572705,True
cuda_dino,attenuation_dB_40,41,40,0.4870026700796611,0.75206379226621,0.5911822909167618,0.4196300820930642,0.018142623771851288,True
finetuned_dino,attenuation_dB_40,41,40,0.8363889285204736,0.9988413797803734,0.9104251031794409,0.8355782661991505,0.004474686269571021,True
coherent_power,attenuation_dB_40,47,40,0.5249820014398848,0.0014800982402013519,0.0029518741688745677,0.001478118694633894,0.0011868913089623065,True
cuda_dino,attenuation_dB_40,47,40,0.3706158364194778,0.09616091907361926,0.15270151751959793,0.08266207056834841,0.14472554712487362,True
finetuned_dino,attenuation_dB_40,47,40,0.9927394997537557,0.92468021190655,0.9575019651857363,0.9184688442662909,0.00599345932585725,True
coherent_power,attenuation_dB_40,53,40,0.7644662830542445,0.018867834204332388,0.036826745486200865,0.01875878524808113,0.0018262802886555558,True
cuda_dino,attenuation_dB_40,53,40,0.6730500205725034,0.09135995531974309,0.16088178267344816,0.08747767335332864,0.013942494479299567,True
finetuned_dino,attenuation_dB_40,53,40,0.9420886772824263,0.9898639645749392,0.9653856030129248,0.9330873471548886,0.019116036224818462,True
coherent_power,attenuation_dB_40,58,40,0.7676606357610098,0.05593512679415159,0.10427250102150738,0.05500395023952246,0.0023009105712757964,True
cuda_dino,attenuation_dB_40,58,40,0.5388686442121037,0.12611506800400435,0.2043943466932599,0.11383030918668176,0.014667979904514378,True
finetuned_dino,attenuation_dB_40,58,40,0.9709537202761442,0.9080112734251956,0.938428259111046,0.883998907436262,0.0036918565098436507,True
coherent_power,attenuation_dB_40,64,40,0.01425775789767962,0.03990610328638498,0.02100926879505664,0.010616153205661949,0.0013457183181803264,True
cuda_dino,attenuation_dB_40,64,40,0.06728086338510134,1.0,0.12607902135845703,0.06728086338510134,0.006761795644696778,True
finetuned_dino,attenuation_dB_40,64,40,0.3,0.9976525821596244,0.461287988422576,0.29978838466964497,0.0011354259774777286,True
coherent_power,attenuation_dB_40,70,40,0.7999872745204085,0.01358397365532382,0.026714331623804505,0.01353799505663443,0.0018536274135190086,True
cuda_dino,attenuation_dB_40,70,40,0.5149209097347919,0.035346097997355164,0.06615132174245358,0.034207082739306074,0.018173332295514263,True
finetuned_dino,attenuation_dB_40,70,40,0.9808811810898133,0.7314515501698402,0.8379995865789157,0.7211697835044079,0.007781284348273211,True
coherent_power,attenuation_dB_40,76,40,0.6896358318977605,0.03287423228526904,0.06275690721536731,0.03239495727155194,0.0016415750984055087,True
cuda_dino,attenuation_dB_40,76,40,0.8123352982448386,0.2808078956213524,0.4173472732923573,0.26370110527061463,0.007197968828932067,True
finetuned_dino,attenuation_dB_40,76,40,0.9736829558998809,0.3120206557276866,0.4725960036561802,0.30941126564251736,0.0009357423047061735,True
coherent_power,attenuation_dB_40,81,40,0.7475073725600337,0.008427989220787035,0.016668049669097098,0.008404064516943907,0.0026474893025529573,True
cuda_dino,attenuation_dB_40,81,40,0.23509219301686937,0.007590415240363149,0.014706017687713388,0.007407476080990878,0.02296748506185819,True
finetuned_dino,attenuation_dB_40,81,40,0.9872296601441812,0.007588831924710174,0.015061883191057772,0.007588087035817417,9.129273457079162e-05,True
coherent_power,attenuation_dB_40,87,40,0.7366886116886117,0.02090996413514559,0.04066568481185366,0.020754847448251176,0.0022668606304552317,True
cuda_dino,attenuation_dB_40,87,40,0.24690481415974902,0.01567448218887075,0.02947761050250656,0.01495928727306859,0.014501047046493637,True
finetuned_dino,attenuation_dB_40,87,40,0.9453622548221855,0.9997951048079886,0.9718170614444941,0.9451791359325606,0.017526345201186056,True
coherent_power,attenuation_dB_40,93,40,0.7722331504296511,0.014815359191521141,0.029072951319664093,0.01475090178458423,0.002725281695026113,True
cuda_dino,attenuation_dB_40,93,40,0.2333618729343313,0.012586798658891202,0.02388530005272142,0.012087000847348922,0.02578890711248972,True
finetuned_dino,attenuation_dB_40,93,40,0.9816041543084418,0.5012339511861821,0.6636103117955313,0.4965694644704549,0.005858426571001021,True
coherent_power,attenuation_dB_40,99,40,0.8356984702093397,0.0073679017340989176,0.01460702125657149,0.007357244340521639,0.001092370004623753,True
cuda_dino,attenuation_dB_40,99,40,0.6323210412147505,0.026641484387963262,0.051128768308320555,0.026235067497989192,0.011682169510397421,True
finetuned_dino,attenuation_dB_40,99,40,0.9766605794297661,0.9989343228779849,0.9876718890645481,0.9756440410924476,0.01800185619258366,True
coherent_power,attenuation_dB_40,104,40,0.7906557650592357,0.013806398075542419,0.027138897845967395,0.013756111779149725,0.0017786339365509984,True
cuda_dino,attenuation_dB_40,104,40,0.25625787404079864,0.011734739070031981,0.02244180726926435,0.011348241155055623,0.016571095454772283,True
finetuned_dino,attenuation_dB_40,104,40,0.9911949052281823,0.9178748916094023,0.9531269288395859,0.910451281150145,0.003967263835520735,True
coherent_power,attenuation_dB_40,110,40,0.7845909681142692,0.028888591396958357,0.055725377796132014,0.02866126891733348,0.0017353693140211796,True
cuda_dino,attenuation_dB_40,110,40,0.6571518555456406,0.13301501696766474,0.22124710173613074,0.12438326984713637,0.015183842212271583,True
finetuned_dino,attenuation_dB_40,110,40,0.9757569996725917,0.9815916243271902,0.9786656158370198,0.9582225283045482,0.0053360572316198465,True
coherent_power,attenuation_dB_40,116,40,0.8010358037109166,0.029196340122151932,0.056339215360150276,0.028986135752381115,0.002347211597452075,True
cuda_dino,attenuation_dB_40,116,40,0.23654149159663865,0.022483443966895732,0.0410637482494768,0.02096226878888063,0.02348776910123281,True
finetuned_dino,attenuation_dB_40,116,40,0.9855881604126115,0.9360785017277556,0.960195549723558,0.9234385845033465,0.004430339799084544,True
coherent_power,attenuation_dB_40,122,40,0.7742603820724536,0.022427880754138815,0.043593009542189344,0.022282178378430516,0.0018027527199448346,True
cuda_dino,attenuation_dB_40,122,40,0.659754400745478,0.09123042679342733,0.1602953171666672,0.08713100459134346,0.012971108752535996,True
finetuned_dino,attenuation_dB_40,122,40,0.9485189484223677,0.9447819786170827,0.9466467755314275,0.898698322216672,0.014137094855110654,True
coherent_power,attenuation_dB_40,127,40,0.7813731590956233,0.015708025753322818,0.03079693747470719,0.015639289853233013,0.002070039032777208,True
cuda_dino,attenuation_dB_40,127,40,0.2523452157598499,0.011217039892869226,0.021479299795359192,0.010856242137440141,0.015652951699463326,True
finetuned_dino,attenuation_dB_40,127,40,0.9856259250123335,0.9521027035270233,0.9685743339385315,0.9390636337731088,0.006539785824749789,True
coherent_power,attenuation_dB_40,133,40,0.7798531535129489,0.020803727870684977,0.04052635570118897,0.020682266290798286,0.0017814056648004085,True
cuda_dino,attenuation_dB_40,133,40,0.672116128506861,0.10822036134645234,0.1864238088044916,0.10279348047770805,0.016014255222780115,True
finetuned_dino,attenuation_dB_40,133,40,0.9335599500830672,0.9993230695599297,0.9653227696185537,0.932969955531616,0.021573255149694257,True
coherent_power,attenuation_dB_40,139,40,0.6367691572407201,0.050852417302798984,0.09418334766780163,0.0494188921859545,0.00136606565103813,True
cuda_dino,attenuation_dB_40,139,40,0.6697853748542185,0.32636556403731976,0.4388790355234418,0.28113070384049155,0.007577470302052294,True
finetuned_dino,attenuation_dB_40,139,40,0.9690532519819035,0.9901357082273112,0.9794810479726469,0.9597872200480153,0.0014890914465117394,True
coherent_power,attenuation_dB_40,145,40,0.8397665853541876,0.02751535857572718,0.053284814419707824,0.027371653960681603,0.0016890529202968699,True
cuda_dino,attenuation_dB_40,145,40,0.6498132240698782,0.09146502006018054,0.1603586238920941,0.08716841552637927,0.015857685947079703,True
finetuned_dino,attenuation_dB_40,145,40,0.9742660770419308,0.42986772818455365,0.5965322444718714,0.4250416456824081,0.0036528920619554694,True
coherent_power,attenuation_dB_40,150,40,0.6542740215574385,0.007021630903836257,0.013894150588307296,0.006995674773538834,0.0016540256966873159,True
cuda_dino,attenuation_dB_40,150,40,0.21773589190416714,0.005931054277683202,0.011547556893215809,0.005807308559602138,0.00949920359683027,True
finetuned_dino,attenuation_dB_40,150,40,0.9870236869207003,0.0059285799121105345,0.011786364759949972,0.005928117859692139,3.474612167099063e-05,True
coherent_power,attenuation_dB_40,156,40,0.7269665444203278,0.011745443244465565,0.02311738385376999,0.011693857624604656,0.002032899763218446,True
cuda_dino,attenuation_dB_40,156,40,0.2062069261652747,0.011614239641868581,0.02198993516008499,0.0111172008428909,0.02060345024550274,True
finetuned_dino,attenuation_dB_40,156,40,0.9855179454959554,0.15174391958972572,0.2629937052611944,0.15140630523779475,0.0010275951653987978,True
coherent_power,attenuation_dB_40,162,40,0.8558044610143344,0.03664585331749739,0.07028219777203257,0.036420971859661457,0.0023677673323576924,True
cuda_dino,attenuation_dB_40,162,40,0.5153248022975746,0.06963778716985702,0.12269529556896609,0.06535715554292615,0.025116066249987464,True
finetuned_dino,attenuation_dB_40,162,40,0.9731697999396803,0.9991632455612792,0.9859952384897348,0.9723773259419286,0.010563519653286876,True
coherent_power,attenuation_dB_40,168,40,0.7937687394081606,0.030118872844836116,0.05803563344049607,0.029885014596490952,0.0018690696617149317,True
cuda_dino,attenuation_dB_40,168,40,0.6428947268496168,0.11724744466912274,0.19832543631612723,0.11007839057826983,0.015555574458914966,True
finetuned_dino,attenuation_dB_40,168,40,0.9923535016674607,0.9066804639364956,0.9475844556521236,0.9003900224975194,0.0016686940519634447,True
coherent_power,attenuation_dB_40,173,40,0.831002987622706,0.06290660677038236,0.11695942966779879,0.06211200730909643,0.002214988348879349,True
